cut_off,accuracy,recall,f1,overall_score
0.1,0.5694915254237288,1.0,0.7221006564551423,0.7638640606262904
0.15,0.5898305084745763,0.9939393939393939,0.7305122494432073,0.7714273839523925
0.2,0.6050847457627119,0.9666666666666667,0.7324913892078072,0.768080933879062
0.25,0.6254237288135593,0.9454545454545454,0.7384615384615385,0.7697799375765477
0.3,0.652542372881356,0.9303030303030303,0.7496947496947496,0.7775133842930453
0.35,0.6847457627118644,0.906060606060606,0.7627551020408162,0.7845204902710955
0.4,0.6966101694915254,0.8696969696969697,0.7622841965471447,0.7761971119118799
0.45,0.7101694915254237,0.8363636363636363,0.7634854771784232,0.770006201689161
0.5,0.7050847457627119,0.7818181818181819,0.7478260869565218,0.7449096715124718
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.576271186440678,0.996969696969697,0.724669603524229,0.7659701623115346
0.15,0.6,0.996969696969697,0.7360178970917226,0.7776625313538066
0.2,0.6152542372881356,0.9787878787878788,0.7399770904925544,0.778006402189523
0.25,0.6271186440677966,0.9454545454545454,0.7393364928909951,0.7706365608044458
0.3,0.6627118644067796,0.9151515151515152,0.7521793275217933,0.7766809023600293
0.35,0.6830508474576271,0.8818181818181818,0.7568270481144344,0.7738986924634145
0.4,0.6932203389830508,0.8333333333333334,0.7523939808481532,0.7596492177215124
0.45,0.6915254237288135,0.7757575757575758,0.7377521613832853,0.7350117202898915
0.5,0.7067796610169491,0.7303030303030303,0.7358778625954199,0.7243201846384665
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
0.15,0.5949152542372881,0.9939393939393939,0.7329608938547486,0.773938514010477
0.2,0.6203389830508474,0.990909090909091,0.7448747152619589,0.7853742630739657
0.25,0.6271186440677966,0.9606060606060606,0.7423887587822013,0.7767044878186861
0.3,0.6508474576271186,0.9393939393939394,0.7506053268765134,0.7802822412991904
0.35,0.6745762711864407,0.9181818181818182,0.7593984962406015,0.7840521952029534
0.4,0.7,0.8878787878787879,0.7680209698558323,0.7852999192448734
0.45,0.7067796610169491,0.8303030303030303,0.7600554785020803,0.76571272327402
0.5,0.6983050847457627,0.7787878787878788,0.7427745664739884,0.7399558433358767
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5745762711864407,0.996969696969697,0.7238723872387237,0.7651394517982871
0.15,0.5949152542372881,0.9848484848484849,0.7311586051743532,0.7703074480867086
0.2,0.6033898305084746,0.9606060606060606,0.7304147465437787,0.7648035458861046
0.25,0.635593220338983,0.9393939393939394,0.7425149700598802,0.7725007099309343
0.3,0.6559322033898305,0.9090909090909091,0.7471980074719801,0.7707403733175732
0.35,0.6796610169491526,0.8757575757575757,0.7535853976531942,0.7696679967866409
0.4,0.6949152542372882,0.8454545454545455,0.7560975609756098,0.7654891202224811
0.45,0.6847457627118644,0.7818181818181819,0.7350427350427351,0.7338688931909271
0.5,0.6830508474576271,0.7303030303030303,0.7204783258594918,0.7112774012067163
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,0.996969696969697,0.7199124726477024,0.7609946215108844
0.15,0.5898305084745763,0.990909090909091,0.7299107142857144,0.7702167712231273
0.2,0.611864406779661,0.9757575757575757,0.7376861397479955,0.7751027074284108
0.25,0.6254237288135593,0.9545454545454546,0.7403055229142186,0.7734249020910774
0.3,0.6406779661016949,0.9181818181818182,0.7408312958435208,0.766563693375678
0.35,0.6745762711864407,0.8848484848484849,0.752577319587629,0.7706673585408516
0.4,0.7016949152542373,0.8454545454545455,0.7602179836512261,0.7691224814533363
0.45,0.7101694915254237,0.8181818181818182,0.7594936708860759,0.762614993531106
0.5,0.7050847457627119,0.7545454545454545,0.7410714285714285,0.7335672096265315
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
0.15,0.5830508474576271,0.996969696969697,0.7278761061946902,0.7692988835406714
0.2,0.5932203389830508,0.9878787878787879,0.7309417040358744,0.7706802769659045
0.25,0.6101694915254238,0.9666666666666667,0.7350230414746544,0.7706197332222482
0.3,0.6406779661016949,0.9454545454545454,0.7464114832535885,0.7775146649366097
0.35,0.6677966101694915,0.9181818181818182,0.7556109725685785,0.7805298003066294
0.4,0.6898305084745763,0.9,0.7644787644787644,0.7847697576511136
0.45,0.676271186440678,0.8424242424242424,0.7443105756358768,0.7543353348335989
0.5,0.6966101694915254,0.803030303030303,0.7475317348377997,0.7490574024532094
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
0.15,0.5915254237288136,1.0,0.732519422863485,0.7746816155307662
0.2,0.6,0.9696969696969697,0.730593607305936,0.7667635256676353
0.25,0.6220338983050847,0.9575757575757575,0.7391812865497077,0.7729303141435167
0.3,0.6457627118644068,0.9454545454545454,0.7490996398559424,0.7801056323916317
0.35,0.6711864406779661,0.9181818181818182,0.7575000000000001,0.782289419619928
0.4,0.676271186440678,0.8757575757575757,0.7516254876462939,0.7678847499481826
0.45,0.6949152542372882,0.8363636363636363,0.7540983606557378,0.761792417085554
0.5,0.7084745762711865,0.796969696969697,0.7535816618911174,0.7530086450440003
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5711864406779661,1.0,0.7228915662650602,0.7646926689810088
0.15,0.5898305084745763,0.9939393939393939,0.7305122494432073,0.7714273839523925
0.2,0.5983050847457627,0.9696969696969697,0.7297605473204106,0.765920867254381
0.25,0.6152542372881356,0.9424242424242424,0.7326266195524146,0.7634350330882641
0.3,0.652542372881356,0.9272727272727272,0.7490820073439413,0.7762990358326748
0.35,0.6711864406779661,0.9030303030303031,0.7544303797468355,0.7762157078183681
0.4,0.6983050847457627,0.8818181818181818,0.7657894736842105,0.7819709134160516
0.45,0.7084745762711865,0.8393939393939394,0.7630853994490359,0.7703179717047206
0.5,0.6966101694915254,0.7757575757575758,0.7409551374819103,0.7377742942436706
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,1.0,0.7205240174672489,0.7622085707941677
0.15,0.5983050847457627,0.990909090909091,0.7340067340067341,0.7744069698871959
0.2,0.6084745762711864,0.9787878787878788,0.7366020524515393,0.7746215025035349
0.25,0.6305084745762712,0.9575757575757575,0.7435294117647058,0.7772045479722448
0.3,0.6728813559322034,0.9454545454545454,0.7637698898408812,0.7940352637425434
0.35,0.6898305084745763,0.9151515151515152,0.7674714104193139,0.7908178113484684
0.4,0.711864406779661,0.8727272727272727,0.7721179624664878,0.7855698806578072
0.45,0.6966101694915254,0.793939393939394,0.7453769559032717,0.7453088397780636
0.5,0.7169491525423729,0.7666666666666667,0.7518573551263003,0.7451577247784466
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5728813559322034,0.996969696969697,0.7230769230769231,0.7643093253262744
0.15,0.5966101694915255,0.9878787878787879,0.7325842696629215,0.7723577423444116
0.2,0.611864406779661,0.9757575757575757,0.7376861397479955,0.7751027074284108
0.25,0.6322033898305085,0.9424242424242424,0.7413587604290823,0.7719954642279444
0.3,0.6711864406779661,0.9242424242424242,0.7587064676616915,0.7847117775273605
0.35,0.6983050847457627,0.896969696969697,0.7688311688311689,0.7880353168488762
0.4,0.7067796610169491,0.8606060606060606,0.7665317139001349,0.7779724785077148
0.45,0.7050847457627119,0.803030303030303,0.752840909090909,0.7536519859613079
0.5,0.7016949152542373,0.7515151515151515,0.738095238095238,0.7304351016215422
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
0.15,0.5915254237288136,0.9939393939393939,0.7313266443701226,0.7722638206794433
0.2,0.6016949152542372,0.9757575757575757,0.7326507394766781,0.7700344101628304
0.25,0.6135593220338983,0.9454545454545454,0.7323943661971831,0.7638027445618757
0.3,0.6338983050847458,0.9212121212121213,0.7378640776699029,0.7643248346555901
0.35,0.6644067796610169,0.8939393939393939,0.748730964467005,0.7690257126891386
0.4,0.6915254237288135,0.8666666666666667,0.7586206896551725,0.7722709266835509
0.45,0.7050847457627119,0.8272727272727273,0.7583333333333333,0.7635636021229241
0.5,0.7271186440677966,0.793939393939394,0.7649635036496352,0.7620071805522753
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
0.15,0.5864406779661017,0.9939393939393939,0.7288888888888888,0.7697563202647948
0.2,0.611864406779661,0.9787878787878788,0.7382857142857142,0.7763126666177514
0.25,0.6220338983050847,0.9636363636363636,0.7403958090803259,0.7753553570072581
0.3,0.6491525423728813,0.9393939393939394,0.7496977025392987,0.7794147281020397
0.35,0.6796610169491526,0.9181818181818182,0.7622641509433962,0.7867023286914557
0.4,0.6983050847457627,0.8909090909090909,0.7676240208877285,0.7856127321808607
0.45,0.7101694915254237,0.8545454545454545,0.7673469387755103,0.7773539616154629
0.5,0.7186440677966102,0.806060606060606,0.7621776504297995,0.7622941080956718
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,0.996969696969697,0.7199124726477024,0.7609946215108844
0.15,0.5983050847457627,0.9939393939393939,0.734602463605823,0.7756156474303265
0.2,0.6152542372881356,0.9818181818181818,0.7405714285714287,0.779214615892582
0.25,0.635593220338983,0.9666666666666667,0.7479484173505275,0.7834027681187257
0.3,0.6627118644067796,0.9424242424242424,0.7576126674786844,0.7875829247699021
0.35,0.6796610169491526,0.9151515151515152,0.7616645649432534,0.7854923656813071
0.4,0.7135593220338983,0.8878787878787879,0.776158940397351,0.7925323501033458
0.45,0.7220338983050848,0.8393939393939394,0.7715877437325905,0.7776718604772048
0.5,0.7288135593220338,0.7878787878787878,0.7647058823529412,0.760466076517921
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5745762711864407,0.9939393939393939,0.7232635060639472,0.7639263903965938
0.15,0.5966101694915255,0.9848484848484849,0.731981981981982,0.7711468787739975
0.2,0.6033898305084746,0.9666666666666667,0.731651376146789,0.7672359577739768
0.25,0.6288135593220339,0.9424242424242424,0.7395957193816884,0.7702778403759881
0.3,0.6457627118644068,0.9151515151515152,0.7429274292742928,0.767947218763405
0.35,0.6745762711864407,0.8818181818181818,0.751937984496124,0.7694441458335822
0.4,0.6932203389830508,0.8515151515151516,0.756393001345895,0.7670428306146991
0.45,0.6966101694915254,0.8090909090909091,0.7489481065918653,0.7515497283914332
0.5,0.6915254237288135,0.7333333333333333,0.7267267267267268,0.7171951612629579
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.576271186440678,0.9939393939393939,0.7240618101545253,0.7647574635115323
0.15,0.6067796610169491,0.9818181818181818,0.7363636363636363,0.7749871597329224
0.2,0.6203389830508474,0.9424242424242424,0.735224586288416,0.7659959372545019
0.25,0.6457627118644068,0.9151515151515152,0.7429274292742928,0.767947218763405
0.3,0.6559322033898305,0.8848484848484849,0.7420584498094028,0.7609463793492394
0.35,0.6677966101694915,0.8545454545454545,0.7421052631578948,0.7548157759576135
0.4,0.6796610169491526,0.8181818181818182,0.7407407407407408,0.7461945252905706
0.45,0.6915254237288135,0.7666666666666667,0.7354651162790697,0.7312190688915168
0.5,0.688135593220339,0.7151515151515152,0.7195121951219513,0.7075997678312685
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5728813559322034,1.0,0.7236842105263158,0.7655218554861731
0.15,0.5830508474576271,0.996969696969697,0.7278761061946902,0.7692988835406714
0.2,0.5966101694915255,0.9848484848484849,0.731981981981982,0.7711468787739975
0.25,0.6152542372881356,0.9727272727272728,0.7387802071346374,0.7755872390500151
0.3,0.6322033898305085,0.9454545454545454,0.7419738406658739,0.7732105919836426
0.35,0.6728813559322034,0.9090909090909091,0.7566204287515763,0.7795308979248962
0.4,0.7016949152542373,0.8878787878787879,0.769028871391076,0.7862008581747005
0.45,0.711864406779661,0.8484848484848485,0.7671232876712328,0.7758241809785807
0.5,0.7101694915254237,0.796969696969697,0.7546628407460545,0.7539340097470584
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,1.0,0.7205240174672489,0.7622085707941677
0.15,0.5898305084745763,0.996969696969697,0.7311111111111112,0.7726371055184615
0.2,0.6135593220338983,0.9848484848484849,0.7403189066059225,0.7795755711627685
0.25,0.6288135593220339,0.9666666666666667,0.7444574095682615,0.7799792118523206
0.3,0.6491525423728813,0.9484848484848485,0.7515006002400959,0.7830459970326086
0.35,0.6796610169491526,0.9303030303030303,0.7646326276463263,0.7915322249661697
0.4,0.7016949152542373,0.8909090909090909,0.769633507853403,0.7874125046722438
0.45,0.7152542372881356,0.8454545454545455,0.768595041322314,0.7764346080216651
0.5,0.7050847457627119,0.7787878787878788,0.747093023255814,0.7436552159354681
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5677966101694916,0.996969696969697,0.7207009857612267,0.761822430966805
0.15,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
0.2,0.6067796610169491,0.9848484848484849,0.7369614512471656,0.7761965323708665
0.25,0.6237288135593221,0.9636363636363636,0.7412587412587412,0.7762079728181424
0.3,0.6457627118644068,0.9484848484848485,0.7497005988023953,0.7813160530505501
0.35,0.6779661016949152,0.9303030303030303,0.7636815920398009,0.7906502413459154
0.4,0.6983050847457627,0.896969696969697,0.7688311688311689,0.7880353168488762
0.45,0.7050847457627119,0.8666666666666667,0.7667560321715817,0.7795024815336534
0.5,0.6898305084745763,0.806060606060606,0.744055944055944,0.7466490195303755
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,0.996969696969697,0.7199124726477024,0.7609946215108844
0.15,0.588135593220339,0.996969696969697,0.730299667036626,0.7718016524088873
0.2,0.6033898305084746,0.9757575757575757,0.7334851936218678,0.7708775332959727
0.25,0.6288135593220339,0.9606060606060606,0.7432590855803048,0.7775595685027997
0.3,0.6576271186440678,0.9454545454545454,0.7554479418886199,0.7861765353290777
0.35,0.6796610169491526,0.9121212121212121,0.7610619469026548,0.7842813919910064
0.4,0.6847457627118644,0.8606060606060606,0.753315649867374,0.7662224910617663
0.45,0.7101694915254237,0.8333333333333334,0.7628294036061027,0.7687774094882865
0.5,0.7203389830508474,0.793939393939394,0.760522496371553,0.7582669577872648
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,1.0,0.7205240174672489,0.7622085707941677
0.15,0.5796610169491525,0.9939393939393939,0.7256637168141592,0.7664213759009019
0.2,0.6169491525423729,0.9878787878787879,0.7425968109339408,0.7824749171183671
0.25,0.6372881355932203,0.9757575757575757,0.7505827505827506,0.7878761539778489
0.3,0.6745762711864407,0.9545454545454546,0.7664233576642336,0.7985150277987096
0.35,0.6983050847457627,0.9181818181818182,0.7729591836734694,0.7964820288670168
0.4,0.7186440677966102,0.8848484848484849,0.7786666666666666,0.7940530731039206
0.45,0.7254237288135593,0.8424242424242424,0.7743732590529248,0.7807404100969088
0.5,0.7288135593220338,0.7878787878787878,0.7647058823529412,0.760466076517921
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,0.9939393939393939,0.7192982456140351,0.7597797781562278
0.15,0.5898305084745763,0.990909090909091,0.7299107142857144,0.7702167712231273
0.2,0.6288135593220339,0.990909090909091,0.7491408934707904,0.7896211812339717
0.25,0.6508474576271186,0.9818181818181818,0.7587822014051522,0.7971492802834842
0.3,0.6661016949152543,0.9575757575757575,0.7623642943305187,0.7953472489405101
0.35,0.7016949152542373,0.9090909090909091,0.7731958762886598,0.7946605668779353
0.4,0.7220338983050848,0.8848484848484849,0.7807486631016042,0.7958770154183913
0.45,0.7372881355932204,0.8515151515151516,0.7838214783821478,0.7908749218301733
0.5,0.7288135593220338,0.7787878787878788,0.7626112759643917,0.7567375713581015
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5711864406779661,0.996969696969697,0.7222832052689353,0.7634797809721995
0.15,0.5949152542372881,0.990909090909091,0.7323628219484882,0.7727290556982891
0.2,0.6101694915254238,0.9636363636363636,0.7344110854503463,0.7694056468707112
0.25,0.6169491525423729,0.9424242424242424,0.7334905660377359,0.7642879870014504
0.3,0.6423728813559322,0.906060606060606,0.7391841779975277,0.7625392218046887
0.35,0.6627118644067796,0.8939393939393939,0.7477820025348542,0.7681444202936759
0.4,0.6711864406779661,0.8515151515151516,0.7433862433862433,0.755362611859787
0.45,0.6813559322033899,0.796969696969697,0.7366946778711484,0.7383401023480785
0.5,0.6728813559322034,0.7393939393939394,0.7165932452276066,0.7096228468512499
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5677966101694916,0.996969696969697,0.7207009857612267,0.761822430966805
0.15,0.5847457627118644,0.9848484848484849,0.7262569832402235,0.7652837436001909
0.2,0.6033898305084746,0.9787878787878788,0.7340909090909091,0.7720895394624208
0.25,0.6203389830508474,0.9545454545454546,0.7377049180327869,0.7708631185430296
0.3,0.6406779661016949,0.9242424242424242,0.7420924574209246,0.769004282588348
0.35,0.6661016949152543,0.9030303030303031,0.7515762925598991,0.7735694301684855
0.4,0.676271186440678,0.8666666666666667,0.7496723460026213,0.7642033997033219
0.45,0.6830508474576271,0.8242424242424242,0.744186046511628,0.7504931060705599
0.5,0.6796610169491526,0.7515151515151515,0.7240875912408758,0.7184212532350599
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5728813559322034,0.996969696969697,0.7230769230769231,0.7643093253262744
0.15,0.5898305084745763,0.9939393939393939,0.7305122494432073,0.7714273839523925
0.2,0.6169491525423729,0.9848484848484849,0.7420091324200913,0.7812689232703164
0.25,0.6338983050847458,0.9666666666666667,0.747072599531616,0.7825458570943429
0.3,0.6644067796610169,0.9303030303030303,0.7561576354679803,0.783622481810676
0.35,0.6915254237288135,0.896969696969697,0.764857881136951,0.7844510006118205
0.4,0.7067796610169491,0.8606060606060606,0.7665317139001349,0.7779724785077148
0.45,0.7186440677966102,0.8212121212121212,0.7655367231638419,0.7684643040575244
0.5,0.7135593220338983,0.7666666666666667,0.7496296296296295,0.7432852061100648
0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
0.1,0.5661016949152542,0.996969696969697,0.7199124726477024,0.7609946215108844
0.15,0.6,0.9939393939393939,0.7354260089686098,0.7764551343026679
0.2,0.611864406779661,0.9787878787878788,0.7382857142857142,0.7763126666177514
0.25,0.6305084745762712,0.9696969696969697,0.745920745920746,0.7820420633979955
0.3,0.6627118644067796,0.9515151515151515,0.7593712212817412,0.791199412401224
0.35,0.6915254237288135,0.9212121212121213,0.769620253164557,0.7941192660351639
0.4,0.7186440677966102,0.8848484848484849,0.7786666666666666,0.7940530731039206
0.45,0.7084745762711865,0.8151515151515152,0.7577464788732394,0.7604575234319803
0.5,0.7135593220338983,0.7666666666666667,0.7496296296296295,0.7432852061100648
